,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,cluster
22,AR,451.73636868125516,607.2891066701789,531.7884082995085,57.38718488482319,211.01297298230622,418.1445515281276,314.6488779142914,70.68881161022951,377.4735319858721,-6.8063012896604365,1349.9473684210527,-0.5263157894736842,0.05263157894736842,480.9880254645097,689.8455806531405,597.5393418743241,69.95311944103061,205.29892168546976,371.95644760131836,292.5337686344114,57.18202396307732,445.59814542578266,-3.9663129061054803,2989.3947368421054,0.05263157894736842,-0.10526315789473684,536.4565791079873,669.5220252589176,608.2215288022888,46.31044105922281,226.67471042432283,347.4041304337351,288.24743353382155,40.38095828200496,465.7132792621389,-4.232009538920308,4545.6578947368425,-0.10526315789473684,-0.3684210526315789,515.7541311163651,666.7250253777755,598.5311383505092,51.67339945370636,247.47205252396432,354.2046844080875,303.294047139444,36.21124781520979,429.5382587355063,-0.5188418153462478,6105.5,0.10526315789473684,-0.15789473684210525,591.1599684684508,731.2853226200227,668.7982399940033,47.09447268336109,264.7085492534022,384.9118386545489,324.11336456175667,40.38613670185208,493.5081106103315,0.3751757840464093,7006.064516129032,0.0967741935483871,-0.0967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
23,SG,272.1149121602376,481.0852682325575,375.3872709558322,68.58043597206742,147.8514156765408,339.51134914822046,252.77920619783808,65.66715577534944,327.71430720622203,-3.055216253338847,894.7333333333333,-0.5111111111111111,0.4666666666666667,305.4653557671441,554.9148451911078,440.04534423914464,88.53646484549648,190.91359388563367,370.9178822835286,289.4310997808289,60.534256020631204,348.9187756714782,1.3579506094094185,2131.9555555555557,-0.022222222222222223,0.24444444444444444,353.39104504055445,474.6431566026476,420.82997679324416,41.558179738045524,220.42283715142145,352.2269473605686,290.7967316861842,43.75314956840696,328.05519669061255,-2.684293919333421,3065.5333333333333,-0.022222222222222223,0.24444444444444444,384.2598164691481,452.47444223803143,424.2904471098974,22.930445396954482,266.05861894474475,360.4332009248955,313.30141905983743,33.040865811296705,291.3331415128853,5.24453761900304,3787.5813953488373,-0.16279069767441862,-0.023255813953488372,393.23281240463257,467.1946258544922,435.7898309786788,26.846104612074654,280.0845000743866,362.9058430194855,318.31908566370646,29.009616980192398,299.6016089755887,1.233887951949562,4559.65625,-0.0625,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
24,PH,371.22727153808114,608.2542244618334,489.66571322618177,81.2883607918114,157.0756323506513,378.8910222992184,275.6029569546612,75.8410603598861,388.6164500411177,0.06388116516659294,1367.023622047244,-0.4645669291338583,0.2440944881889764,405.98882267982003,641.1403735904244,534.146052670855,83.03668621610349,197.33595107671783,380.22697109312526,296.00015499740374,61.7794606345919,421.8250534660765,1.9395133038730654,3059.8464566929133,0.14960629921259844,0.07874015748031496,446.3433373769124,615.7405830564953,536.4364342535858,59.12915673973442,245.1043830144973,381.440534046718,317.5836935312739,45.23452065038554,406.5248135627498,-1.3016438970468045,4567.353174603175,-0.15873015873015872,-0.0873015873015873,497.47132242642914,611.5830142314618,557.1139655527606,39.3235219529231,287.20860400566687,383.48765204502985,337.6840945713891,31.836134506218226,389.9326827613965,1.9029891702456072,5625.692307692308,-0.125,-0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
25,HU,344.95939585847674,537.1570944696102,437.54440267162204,71.32091720443641,210.03523200412965,449.6503268547778,335.29690730369344,83.53598852823562,302.4835306499179,-1.4927183348219306,1374.4292452830189,-0.5188679245283019,0.22641509433962265,366.72543403337585,579.5172336146517,492.2084938091404,70.70553018635599,191.46346405317198,359.6686783556668,274.29651866266096,58.679636447926136,362.34378255017384,0.0534432769511495,2805.490566037736,0.4811320754716981,-0.4716981132075472,398.2857188361032,550.9072275070916,482.35955387240006,49.769451174692406,205.75564093816848,328.6043412708101,266.54200149529817,40.374540079252405,356.078865829945,-0.3318688278710287,4104.142857142857,0.1523809523809524,-0.3904761904761905,435.65980302526594,539.151509345846,492.4544315291382,34.646310306612314,254.94181097314714,354.77135013012173,301.5434084514441,33.30072140950147,346.029554820775,0.6472575080443936,5262.81914893617,-0.06382978723404255,-0.2553191489361702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26,NL,429.4583585739136,653.0737727772106,540.926070905196,83.2791467245779,207.64623177268288,488.7249001936479,348.3580656201273,96.22324628678048,354.8324702587108,-0.981453530406476,1465.5954545454545,-0.5636363636363636,-0.1,467.14745453921233,684.6118149497293,590.0939508793754,73.50149758865768,218.59115021445535,409.6027029557662,311.576394280723,65.48649977545237,415.3205898000447,0.039670009568104014,2922.177272727273,0.24545454545454545,-0.5181818181818182,503.2301257436726,668.0911923597486,591.9120482844804,55.04306017540398,249.78801017093218,378.116463445848,312.64082241110725,42.50746058862572,427.92677458072535,0.5007275083204068,4257.267281105991,-0.1336405529953917,-0.2995391705069124,531.9411869358372,661.3080123488968,600.3872394313514,43.149751253729065,278.8455800030683,383.55709257383603,329.21041533342515,34.41995684835367,416.9442861207497,-0.4474367926439875,5301.945945945946,-0.1891891891891892,-0.2648648648648649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27,CZ,480.83430259967673,742.2624758490201,611.175492366712,98.75562455868004,240.68206325399464,513.531052332911,375.7963618402434,94.44386529135342,359.36970000160557,-2.029425137280923,1568.1206896551723,-0.47586206896551725,-0.041379310344827586,509.2629126713194,776.2766345583159,659.9199424351164,87.99272867704553,209.5858734920107,382.39292682779245,292.321040575064,57.48484109440321,510.0878658827316,1.5105418423587507,3074.7620689655173,0.33793103448275863,-0.5103448275862069,567.0156672133339,737.1616498629252,660.2214900656116,55.99052152063679,271.58096600903406,396.86049192481573,334.5851230869258,40.76472171870602,480.59787344634,0.7424676766460401,4579.833333333333,-0.09722222222222222,-0.1875,596.6954546126109,723.4033590044294,663.2756077922783,42.38160400272509,296.0818586803618,396.2404510861351,345.4956467631943,32.68678310800049,476.5225892878698,0.7944431361277638,5661.960317460317,-0.1984126984126984,-0.10317460317460317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
28,RO,376.82091072762364,574.0762973445477,473.53554707879726,73.69176450045458,223.20482295574527,447.0378327322478,341.2277726266195,78.39873102505369,301.93695467066175,-0.7551868573488937,1176.3069306930693,-0.48514851485148514,0.40594059405940597,429.2125347250759,627.4641185798267,545.512191812692,67.39786939319501,198.6090405152576,359.73411001073254,277.9005447086298,55.69597276003057,384.1519105830119,-5.692082382494108,2637.1881188118814,0.16831683168316833,-0.18811881188118812,444.03236628995086,618.2060398819423,540.9643415672421,57.67153282682391,205.41389189616288,323.9903177695699,264.65507052014283,39.151704429009975,410.64738259217154,-0.4575169890113789,4123.079207920792,0.04950495049504951,-0.3465346534653465,465.5368776126784,599.9334895854093,539.639022166049,45.280676195543975,232.0689195905413,337.09335778684033,284.9396320320143,34.42236449759324,400.356427697919,2.387636094960394,5513.938775510204,-0.02040816326530612,-0.061224489795918366,489.75857921080154,617.3877273906361,558.7441089525787,41.91275808593843,232.69653632424095,328.17244590412486,281.19671142059997,31.155986851353966,438.1180095990458,1.6285622631908152,6568.806818181818,0.045454545454545456,-0.1590909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
29,UA,449.5662342905998,654.8617809414864,550.0608639327124,74.97001803562131,226.8782548904419,460.6992861032486,351.9431805867028,82.41275580893875,343.9823395543828,1.1388336623888287,1285.0859375,-0.5625,0.328125,469.5891091823578,753.7902731895447,632.5018102797343,95.61240310124202,197.9656845331192,392.7854348421097,299.8426764180772,69.4900556439041,446.3894618494998,-38.38369960058306,3084.6796875,0.5,-0.375,497.22978922724724,731.8640781641006,624.0853791824935,77.69199284944723,194.1198958158493,337.09333324432373,270.5453284460685,46.10332228389062,492.2378353691768,0.7303221304147186,4854.875,0.140625,-0.171875,566.5856397474134,702.3466214016751,637.4299450246141,45.02284944224604,268.9780331173459,379.23004150390625,324.67539599803416,36.98453354868915,461.7638886459107,1.5547300094502965,6047.657657657658,0.009009009009009009,-0.0990990990990991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
30,VN,395.14886311967246,594.7250984842464,492.6584077111381,72.79131642817896,188.58464842803718,404.07846713990205,300.5737308405384,75.76741400879112,334.7048090088691,1.0718616110646133,1267.8217054263566,-0.5038759689922481,0.3333333333333333,435.0386640267779,651.3024447537208,557.273040701834,73.91382688748905,177.79372107335763,352.952172863391,271.20678106586536,61.95242171287028,424.3219037238791,1.8445332020219571,2975.5271317829456,0.3643410852713178,-0.2248062015503876,447.3842169591623,613.90452676226,537.0251844715428,54.805930567497,213.25993838051494,331.8479118051455,274.5484944029729,38.9544925640722,429.12701548737533,-0.42574395553512695,4601.542635658915,-0.13178294573643412,-0.1937984496124031,466.99419749224626,604.8741053122061,539.701841294542,46.599020252670535,232.34004571702746,334.0623022715251,283.6633306450531,34.323117349077364,406.6048212918592,-0.0746378511890081,5723.12037037037,-0.05555555555555555,-0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
31,ID,286.1261399316788,440.1549500274658,361.91529189868606,53.16307065086854,153.79090965270996,313.1645598602295,241.70885091200896,55.27937872627358,308.6756522639093,3.6146310628766822,939.69,-0.34,0.4,331.6574305725098,497.75054092407225,426.69864533428307,56.0271327074169,157.349150390625,299.6621897125244,233.28475283343442,48.80691049192508,335.0826040328179,0.7013385893782218,2223.3,0.26,0.12,320.20642993927004,490.06046028137206,413.42190982446425,57.714222807101606,198.01471023559571,310.5008196258545,258.1361049722272,37.390821332866935,316.5642116316884,1.2773162039291768,3565.04,0.46,-0.26,370.22056544910777,469.37914137406784,424.61052669586627,34.71804343557696,227.45256581932608,327.6933127509223,284.35415580189897,33.83644957892703,326.3523090372787,2.8430170001396866,4743.737373737374,-0.1919191919191919,0.23232323232323232,392.9467240695296,501.88076966384364,458.05714313764213,35.617117215189765,213.6823440200981,299.9615867000887,258.5925042541088,29.247153242771653,356.0359454007325,-2.1953523759770195,5726.586206896552,0.08045977011494253,-0.2413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
32,FR,460.9866179419814,700.7592278526963,580.1657350261411,89.96150346786814,220.69057037410664,475.0892693165983,349.75552691047375,88.9222207208968,358.38743101142876,-1.2280483984817785,1495.7715355805244,-0.6104868913857678,0.16853932584269662,492.50763925273765,725.5729927891649,624.0665251183649,76.42126385137344,193.27508424908928,360.45152188418956,272.52241162461127,56.849067557138255,473.8330712803586,0.9488743758741711,3062.4157303370785,0.2808988764044944,-0.5730337078651685,541.3337257703146,701.2154163302797,628.469449267067,53.99772614289564,236.63709026394469,360.2052065820405,298.7864102551879,40.59070378399126,465.1274881583837,0.8824381864017544,4472.136363636364,-0.07575757575757576,-0.25757575757575757,579.5674671023173,681.9382128986209,632.253788151918,34.58008740324688,278.6476925346008,366.29369993917805,320.42629217804705,29.12235015440766,460.6550311851354,0.5128582687704886,5519.576419213974,-0.24890829694323144,-0.048034934497816595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
33,IQ,380.140832901001,620.1002782185873,504.26639586487534,87.59604358841423,152.27188958062067,383.2245559692383,275.20080320768096,80.67677476688618,495.5261504338598,-0.39337908877358313,1638.5555555555557,-1.0,0.1111111111111111,493.2032224867079,664.3699425591362,584.4399432772639,58.00546273239652,158.01577843560113,320.62672170003253,244.72232052866684,53.01969993917605,510.3774572819409,3.2250847013696085,3095.9444444444443,0.1111111111111111,-0.2222222222222222,473.184444003635,627.7117775811089,545.7118145810107,52.55792079631278,226.51644558376736,336.3454988267687,282.25231527709775,38.736055673732025,477.3022276055219,1.643846297851146,4546.388888888889,-0.5555555555555556,0.0,479.565555996365,593.0536109076606,530.9095175629643,38.9901215539451,239.08983442518445,358.4504453870985,304.5662891410579,39.46247232823501,457.9475892789381,0.37468464550069414,5895.666666666667,-0.4444444444444444,0.1111111111111111,466.05094475216333,578.1472218831381,521.0576306522091,39.73327300282073,251.50044420030383,356.2003334893121,311.30612319297705,34.66182622391055,412.5969044706791,2.6553360815030222,7135.5,-0.4444444444444444,0.0,449.3188753128052,534.1100616455078,491.47201914274547,28.585756937578,281.21950006484985,344.40062379837036,314.720607584484,21.2836588326835,327.22155605522477,-0.19838948654981348,8065.875,-0.25,0.0,2
34,PL,422.48550334241656,700.9197706646389,557.925326174482,105.51566217524265,209.34353102578058,470.9203740755717,340.7486629966212,91.94214589224276,343.4340189315074,-0.8768152497829527,1527.7916666666667,-0.5277777777777778,0.05555555555555555,448.94445803430347,743.3990899191963,613.0971486693761,95.58384013882119,163.84580863846674,350.5052152209812,252.90841136802055,62.15979896932889,486.88822958361357,0.47708680375534773,3125.5729166666665,0.3680555555555556,-0.5416666666666666,509.4606456094318,690.6221839057075,604.0135629212789,60.414294959013446,216.79828745788998,345.93513849046496,280.97203251883025,42.10015770863348,465.8638209648859,0.16612995533293706,4610.875,-0.1111111111111111,-0.2569444444444444,570.3722276000976,681.0578956298829,626.5744586339597,37.67258280315792,272.20802755737304,367.1971476135254,318.80406642157277,31.383338149618048,452.8481125959319,-0.1428248677757211,5724.712,-0.28,-0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
35,QA,336.65926320929276,537.3334222090872,427.9727774721578,70.75858858520104,165.8117900647615,457.48573704769734,302.2727285633306,103.3656269120727,374.8733686906033,-2.686629700907647,1288.7894736842106,-0.3684210526315789,-0.15789473684210525,373.9864212839227,597.6434213738693,497.9718583398714,75.84268912570133,132.37552622744911,388.27921014083057,263.3118068016277,85.82455591533119,402.2032769291992,1.368985588042224,2836.315789473684,-0.05263157894736842,0.3684210526315789,394.60915816457646,542.1345793071546,471.48542335190245,51.345435914559616,198.639842786287,339.47036903782896,272.2631421507863,47.36287635765746,381.0564676822128,-1.2807515975173047,4182.9473684210525,-0.2631578947368421,-0.3684210526315789,396.35273662366365,540.5094210976049,475.9815844604219,49.53739849070588,212.35063091077302,372.9046839663857,291.0482895786898,54.67528272457699,331.1877378363234,-0.25140502470453163,5684.1578947368425,0.05263157894736842,-0.15789473684210525,367.64285714285717,475.85714285714283,422.86841427505067,36.43695108703188,286.14285714285717,373.0,323.94476852554214,29.466325903442748,256.8488305931401,-0.5617263835074182,5762.785714285715,-0.14285714285714285,-0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
36,CO,412.1105653514033,653.0097822106403,532.3870858745214,87.77242848766565,184.33626191512397,386.57756506878394,289.6449741649925,71.94324062689661,386.8522455359729,0.3177903391570507,1635.4782608695652,-0.30434782608695654,0.30434782608695654,434.10934779954994,654.5153470246688,553.4968763405165,74.98901482729869,160.75086908755094,319.4175202742867,242.76680505527486,53.43428034678976,460.95484767752913,0.013958801058822462,3624.304347826087,0.21739130434782608,-0.5652173913043478,470.59099943741506,638.3326515529467,563.2163813691218,59.70295054786463,216.6309990260912,337.16656494140625,280.8041090938992,39.63725000692316,401.9222221874116,-1.5084609665885416,5312.695652173913,-0.043478260869565216,-0.5652173913043478,503.2958822811351,571.4134117575253,536.96403479289,24.65498423123548,271.60658802705655,334.4566461899701,300.6707801303075,21.442944899375455,383.2312032916229,0.5628844412889268,5695.058823529412,-0.4117647058823529,-0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
37,MX,388.2730174817537,493.90696488765246,439.901926864277,39.485558599753524,208.68254276744108,410.515121727659,313.2400055441954,71.65141403659483,306.8720661741788,6.515032893750334,773.0877192982456,-0.6491228070175439,0.40350877192982454,445.4722100977312,645.2993514746951,561.0843592609051,66.42299543394375,192.63401580275152,366.3147711502878,282.7470740157996,60.84118726672439,426.68525692839455,3.1855733806459194,2145.2280701754385,0.5087719298245614,-0.12280701754385964,427.7477892156233,628.0635086862665,533.1628516923012,65.43822589877901,184.23449037786116,315.453947100723,251.92238196518068,43.41424841967399,430.4445121423252,-2.2789416181237514,3538.8070175438597,0.22807017543859648,-0.5087719298245614,463.7592318398612,566.5138386317661,519.3009546797504,34.706460473283805,237.18887288229806,356.4549091884068,295.9921163543343,39.90082328717563,374.20884294669685,-1.3642237845851504,4826.767857142857,-0.32142857142857145,-0.25,467.5966037114461,569.5373328526815,526.6167441836054,34.99250069142963,260.04912281036377,355.3424361546834,304.46641406640435,32.05205811022973,381.9177991566387,-1.1946101091301358,5603.916666666667,-0.25,-0.4583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
38,JP,265.1096862411499,522.442759806315,395.3602243628633,86.64037936864096,149.43373743693033,324.5981974283854,247.24110781873193,59.62882110922939,359.275958088461,-2.533409648360289,971.6733333333333,-0.6533333333333333,0.44,345.3630329640706,570.0043262736002,463.951413452663,81.34683589717105,186.57989095052082,346.08634419759113,277.67728667853584,53.97865291913323,370.8620042043654,-0.8177968018984932,2242.673333333333,0.04,0.4266666666666667,362.95862632751465,494.2748601786296,432.31980338620787,49.35110455436298,258.15535090128583,389.80037089029946,332.3895124032422,44.6450554632652,290.88986118352943,-2.2264179407595694,3414.9933333333333,-0.37333333333333335,0.38666666666666666,416.3937960342622,521.1087323041029,472.57262705535726,36.780105724756766,268.92411755843904,366.0581243810519,321.70381102579427,33.32909205145451,316.6424166614595,0.564995117275333,4411.760563380281,-0.18309859154929578,0.04225352112676056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
39,NZ,403.74842776130225,690.7374116785386,546.6356290297316,105.20344920533644,178.66108981861788,444.7122428445255,315.8395813654412,92.54287399657812,386.7309102786899,4.032082012232353,1444.4823529411765,-0.36470588235294116,0.12941176470588237,439.4780236636891,681.1896863151999,573.4484236886232,81.02424378230987,170.92191781436696,361.8526150871726,268.1518297064163,63.299039906048925,457.85747261437854,2.12931704086872,2942.0823529411764,0.15294117647058825,-0.24705882352941178,501.4458132244292,647.931098756336,576.4537598379571,51.5776240082555,256.89817819141206,391.2127452123733,326.46678450468704,44.24476943459801,427.0118674285684,-0.4338098425307753,4546.785714285715,-0.2857142857142857,-0.047619047619047616,533.3963282993861,630.2263848440988,581.4105344716112,34.40590703144163,310.97882864815847,398.2558567592076,355.3975005902441,28.94508194359904,373.4637876742757,-0.2680490361403029,5361.728571428572,-0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40,MK,421.5845714750744,656.3164767310733,541.2290299247273,83.11797907096627,145.21899922688803,375.22757248651413,263.4628304800427,77.4659737011624,391.5493393741999,2.065717166862598,1357.904761904762,-0.6190476190476191,0.5238095238095238,419.7315710158575,666.194808233352,547.0219505387527,85.47072036333817,181.96219090053015,347.7349526541574,276.7658202701277,54.27440546263957,466.4229944094209,1.9401708517804057,3310.6666666666665,0.42857142857142855,0.047619047619047616,486.2182362874349,607.4607631138393,550.5592186375468,41.279141047345014,239.65161932082404,340.83204650878906,288.9266045652484,32.75714753586773,451.76122012898946,2.2180370526678006,4503.333333333333,-0.23809523809523808,-0.3333333333333333,528.7417233784994,667.607056511773,607.7587623473289,48.723536600649794,196.82433234320746,306.69561258951825,251.06129093970742,34.83450947754973,525.2248433767023,0.4592719050742063,5725.888888888889,-0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
41,PT,418.065288749901,612.2205536301071,513.5597345464114,73.96447764670441,203.98896851410737,434.29553160796297,322.2687572690436,80.33421409176077,298.2733986977919,-1.9134068663415615,1479.6486486486488,-0.6486486486486487,0.13513513513513514,453.32793173918856,655.5817656645904,566.0302608934844,68.46235629679501,192.9888331439044,362.0951849447714,274.4945853297137,58.06730649004155,419.0747747772828,0.8557342689737004,3058.7972972972975,0.2702702702702703,-0.43243243243243246,487.0876478813064,617.7977838650555,556.1767104301221,45.70202914551881,235.94352077430403,347.29799018107667,293.0590647145422,37.446627047520515,397.79529423462907,-0.007647051500822358,4479.30985915493,-0.04225352112676056,0.014084507042253521,542.4929809570312,636.3701888750185,592.9324034829312,30.860891918251298,261.2833401661999,348.79550977023143,304.2284113925428,29.35977687552256,417.1668977341509,-0.5968627690022102,5674.981132075472,-0.20754716981132076,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
42,HK,357.1816953299702,591.2387237548828,474.9984644664739,80.44266470577614,168.65775354357734,368.26676764004475,279.6886637564022,70.24346062352399,432.9638658839638,1.0088784998241538,592.8695652173913,-0.6231884057971014,0.4492753623188406,431.40599933568984,692.8174634187118,577.9556654620416,96.50347058020604,214.47521652000538,401.0131159243376,315.5409351330389,64.35653686484599,472.6548359763229,-6.08244227357735,1560.9130434782608,0.2753623188405797,0.2463768115942029,440.9236810656561,618.5051144586093,537.083024375019,62.474179501065144,273.57288371652794,425.3905657339787,357.06485795648877,51.41765280191855,422.09893478514607,-0.33650833421146154,2507.1304347826085,-0.21739130434782608,0.2463768115942029,485.81788347769475,600.849448826002,546.4242169514762,41.741469801644136,328.1101733221524,464.7527680327927,399.80426194727147,47.9743669679291,331.87214842655237,4.1174094454502095,3318.289855072464,-0.10144927536231885,0.07246376811594203,497.62763902007555,599.985999685819,555.0161668333878,36.46109301465769,336.1984091586754,433.81882026547294,382.74714777617885,32.54121929631551,362.3518228017905,-4.0286323150836525,4066.7049180327867,0.21311475409836064,-0.2459016393442623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
43,OM,302.1044430202908,420.26610989040796,363.100616704765,43.311740820978,151.0963338216146,328.72477552625867,243.79278848503202,61.788885601830444,272.0642623077111,-11.934831411252647,913.3333333333334,-0.3333333333333333,0.1111111111111111,289.5128881666395,453.45955742730035,381.24987679156953,56.1659450121622,133.46077728271484,288.8854454888238,215.68758921805434,53.70379277098925,378.3903184177884,-2.907859404346479,2626.222222222222,-0.1111111111111111,-0.3333333333333333,324.22355482313367,423.4532233344184,372.4135301549612,34.185184707605885,184.78144327799478,274.7094472249349,227.8406700349487,29.776639723342427,324.20741020912715,1.1351901416420054,4100.333333333333,-0.5555555555555556,-0.5555555555555556,348.65711296929254,440.7118903266059,395.1575943889497,30.946252680956775,205.97155592176648,286.0063307020399,252.6079215968574,27.051339995484895,326.048749338166,0.8155591683751117,5451.666666666667,0.3333333333333333,0.1111111111111111,386.64283243815106,414.31116739908856,397.62006659021375,9.530049629452906,224.67699686686197,278.5003306070964,249.54438285163346,18.56396570967914,332.6692994816124,4.623338987317481,6142.0,-0.6666666666666666,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
